corpus,source_id,source_anchor,title,source_kind,source_relation,source_unit_role,verification,disposition,root_declaration,registry_path
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_lowerCompressionRepulsion_source,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_upperCompressionRepulsion_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_lowerCompressionRepulsion_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_upperApproximationRepulsion_source,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_lowerApproximationRepulsion_source,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_upperApproximationRepulsion_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_lowerApproximationRepulsion_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.approximationNumber_eq_eigenvalues_of_isPositive,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_upperSymmetricGaugeRepulsion_angle_rev_source,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_lowerSymmetricGaugeRepulsion_angle_rev_source,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_upperSymmetricGaugeRepulsion_angle_rev_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.1-thm,Theorem 8.1,Branch selection and spectral repulsion,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_1_lowerSymmetricGaugeRepulsion_angle_rev_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.2-thm,Theorem 8.2,Smallness selects the acute branch,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_2_branch_source_directed,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.2-thm,Theorem 8.2,Smallness selects the acute branch,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_2_sinTwoTheta_perturbation_source_paperUINorm,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.2-thm,Theorem 8.2,Smallness selects the acute branch,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_2_sinTwoTheta_residual_source_paperUINorm,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.2-thm,Theorem 8.2,Smallness selects the acute branch,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_2_branch_source_directed_real,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.2-thm,Theorem 8.2,Smallness selects the acute branch,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_2_sinTwoTheta_perturbation_source_real_paperUINorm,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.2-thm,Theorem 8.2,Smallness selects the acute branch,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan.Frontier.Section8.theorem8_2_sinTwoTheta_residual_source_real_paperUINorm,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.2-thm,Theorem 8.2,Smallness selects the acute branch,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_2_branch_source_maximalAngle_lt_of_crossedDefects,dev/davis-kahan-1970-formalization-result-inventory.json
DK1970,DK-8.2-thm,Theorem 8.2,Smallness selects the acute branch,theorem,published_result,result,proved_in_build,proved_exact,TauCeti.DavisKahan1970.Section8.theorem8_2_branch_source_real_maximalAngle_lt_of_crossedDefects,dev/davis-kahan-1970-formalization-result-inventory.json
